Sn,LabelName,DeviceAlias,RegName,RegisterTypes,StationNo,IsUseStationNoIndex,MainAddress,SubAddress,BlockAddress,IsUseBlockAddressIndex,UseWordAsBit,StationAddressDeviceAlias,StationAddressRegName,StationAddressRegisterTypes,StationAddressStationNo,StationAddressMainAddress,StationAddressBlockAddress,BlockAddressDeviceAlias,BlockAddressRegName,BlockAddressRegisterTypes,BlockAddressStationNo,BlockAddressMainAddress,BlockAddressBlockAddress,PlcId,StationAddressPlcId,BlockAddressPlcId,Version
aade7c85-051b-4059-9be2-76d069c950b1,HMI_M_4_cfg_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,176,4,0,False,True,,,,,,,,,,,,,4,,,1
1a094dea-75b6-46f2-94d2-034e2e77a84f,HMI_M_4_cfg_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,176,5,0,False,True,,,,,,,,,,,,,4,,,1
9a486d2f-c5e5-44e8-93a9-9cfed8a5d0d5,PLC_M_5_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,180,0,0,False,True,,,,,,,,,,,,,4,,,1
1a4562ec-6517-4184-ae1c-fccaea127767,PLC_M_5_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,180,2,0,False,True,,,,,,,,,,,,,4,,,1
8345ec3d-aadc-451d-9748-5745bf7c2708,PLC_M_5_alm_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,180,3,0,False,True,,,,,,,,,,,,,4,,,1
151d0c5b-8241-483d-a203-e13e7da3c3ac,PLC_M_5_alm_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,180,4,0,False,True,,,,,,,,,,,,,4,,,1
19b846e0-35e6-4128-9d34-883a2efeb622,PLC_M_5_alm_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,180,5,0,False,True,,,,,,,,,,,,,4,,,1
2a6eef54-6fa6-44c2-a330-cbe21d934a9c,HMI_M_5_edit,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,8,0,False,True,,,,,,,,,,,,,4,,,1
36f72b41-8884-4f2a-9f53-0fc8cb6c4ee9,HMI_M_5_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,0,0,False,True,,,,,,,,,,,,,4,,,1
21c2192b-c0df-452a-98bc-333f69c1f872,HMI_M_5_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,2,0,False,True,,,,,,,,,,,,,4,,,1
57d3b4c7-016d-4c04-ae25-9db39148d3a5,HMI_M_5_cfg_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,3,0,False,True,,,,,,,,,,,,,4,,,1
aecf9b72-6fa5-49ba-b3fa-388ff358b156,HMI_M_5_cfg_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,4,0,False,True,,,,,,,,,,,,,4,,,1
3c058a39-4807-4d16-9d4c-c327623eefd4,HMI_M_5_cfg_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,5,0,False,True,,,,,,,,,,,,,4,,,1
6278fbf6-f263-410b-860d-bb9ab3a614fd,PLC_M_6_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,183,0,0,False,True,,,,,,,,,,,,,4,,,1
5cf1e4f9-c4d6-417a-9d36-a82f07348209,PLC_M_6_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,183,2,0,False,True,,,,,,,,,,,,,4,,,1
aed757b0-2f4f-42b3-9458-22d8094f872c,PLC_M_6_alm_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,183,3,0,False,True,,,,,,,,,,,,,4,,,1
d0fb01f9-4de8-471a-a4f1-ab415ca845eb,PLC_M_6_alm_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,183,4,0,False,True,,,,,,,,,,,,,4,,,1
f69f6148-ea7f-4fb4-8362-cedbce3ce3c2,PLC_M_6_alm_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,183,5,0,False,True,,,,,,,,,,,,,4,,,1
104970cb-f19a-4a87-a327-57b2bd34f0ac,HMI_M_6_edit,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,8,0,False,True,,,,,,,,,,,,,4,,,1
a1f06656-d62c-4bad-8e19-17de8db232f4,HMI_M_6_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,0,0,False,True,,,,,,,,,,,,,4,,,1
194c5111-daf2-41e9-8b4e-bfe4866a0216,HMI_M_6_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,2,0,False,True,,,,,,,,,,,,,4,,,1
c132b962-45ee-4eaa-9c73-e9890b506b6d,HMI_M_6_cfg_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,3,0,False,True,,,,,,,,,,,,,4,,,1
b0be640b-ea40-4b9c-a3b2-17ed16bdd5d8,HMI_M_6_cfg_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,4,0,False,True,,,,,,,,,,,,,4,,,1
0e4f6783-e81c-40e9-b489-28ae9420c5a6,HMI_M_6_cfg_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,5,0,False,True,,,,,,,,,,,,,4,,,1
8c331632-c2f6-446a-9836-66633bdd3c2d,HMI_M_2_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,170,6,0,False,True,,,,,,,,,,,,,4,,,1
518688b5-cd58-4c73-891d-075726339377,HMI_M_1_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,167,6,0,False,True,,,,,,,,,,,,,4,,,1
d5212888-105e-4a6e-ad04-ff6695b63e86,HMI_M_3_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,173,6,0,False,True,,,,,,,,,,,,,4,,,1
7d868010-14f7-4661-a335-02661872b121,HMI_M_4_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,176,6,0,False,True,,,,,,,,,,,,,4,,,1
8dfb8a37-0b14-4d92-bdc6-b2be47f442ff,HMI_M_5_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,6,0,False,True,,,,,,,,,,,,,4,,,1
2a3fda46-5fee-4006-86b1-226e01911da1,HMI_M_6_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,6,0,False,True,,,,,,,,,,,,,4,,,1
