Sn,LabelName,DeviceAlias,RegName,RegisterTypes,StationNo,IsUseStationNoIndex,MainAddress,SubAddress,BlockAddress,IsUseBlockAddressIndex,UseWordAsBit,StationAddressDeviceAlias,StationAddressRegName,StationAddressRegisterTypes,StationAddressStationNo,StationAddressMainAddress,StationAddressBlockAddress,BlockAddressDeviceAlias,BlockAddressRegName,BlockAddressRegisterTypes,BlockAddressStationNo,BlockAddressMainAddress,BlockAddressBlockAddress,PlcId,StationAddressPlcId,BlockAddressPlcId,Version
aade7c85-051b-4059-9be2-76d069c950b1,HMI_M_4_cfg_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,176,4,0,False,True,,,,,,,,,,,,,4,,,1
1a094dea-75b6-46f2-94d2-034e2e77a84f,HMI_M_4_cfg_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,176,5,0,False,True,,,,,,,,,,,,,4,,,1
9a486d2f-c5e5-44e8-93a9-9cfed8a5d0d5,PLC_M_5_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,180,0,0,False,True,,,,,,,,,,,,,4,,,1
1a4562ec-6517-4184-ae1c-fccaea127767,PLC_M_5_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,180,2,0,False,True,,,,,,,,,,,,,4,,,1
8345ec3d-aadc-451d-9748-5745bf7c2708,PLC_M_5_alm_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,180,3,0,False,True,,,,,,,,,,,,,4,,,1
151d0c5b-8241-483d-a203-e13e7da3c3ac,PLC_M_5_alm_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,180,4,0,False,True,,,,,,,,,,,,,4,,,1
19b846e0-35e6-4128-9d34-883a2efeb622,PLC_M_5_alm_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,180,5,0,False,True,,,,,,,,,,,,,4,,,1
2a6eef54-6fa6-44c2-a330-cbe21d934a9c,HMI_M_5_edit,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,8,0,False,True,,,,,,,,,,,,,4,,,1
36f72b41-8884-4f2a-9f53-0fc8cb6c4ee9,HMI_M_5_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,0,0,False,True,,,,,,,,,,,,,4,,,1
21c2192b-c0df-452a-98bc-333f69c1f872,HMI_M_5_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,2,0,False,True,,,,,,,,,,,,,4,,,1
57d3b4c7-016d-4c04-ae25-9db39148d3a5,HMI_M_5_cfg_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,3,0,False,True,,,,,,,,,,,,,4,,,1
aecf9b72-6fa5-49ba-b3fa-388ff358b156,HMI_M_5_cfg_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,4,0,False,True,,,,,,,,,,,,,4,,,1
3c058a39-4807-4d16-9d4c-c327623eefd4,HMI_M_5_cfg_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,5,0,False,True,,,,,,,,,,,,,4,,,1
6278fbf6-f263-410b-860d-bb9ab3a614fd,PLC_M_6_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,183,0,0,False,True,,,,,,,,,,,,,4,,,1
5cf1e4f9-c4d6-417a-9d36-a82f07348209,PLC_M_6_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,183,2,0,False,True,,,,,,,,,,,,,4,,,1
aed757b0-2f4f-42b3-9458-22d8094f872c,PLC_M_6_alm_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,183,3,0,False,True,,,,,,,,,,,,,4,,,1
d0fb01f9-4de8-471a-a4f1-ab415ca845eb,PLC_M_6_alm_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,183,4,0,False,True,,,,,,,,,,,,,4,,,1
f69f6148-ea7f-4fb4-8362-cedbce3ce3c2,PLC_M_6_alm_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,183,5,0,False,True,,,,,,,,,,,,,4,,,1
104970cb-f19a-4a87-a327-57b2bd34f0ac,HMI_M_6_edit,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,8,0,False,True,,,,,,,,,,,,,4,,,1
a1f06656-d62c-4bad-8e19-17de8db232f4,HMI_M_6_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,0,0,False,True,,,,,,,,,,,,,4,,,1
194c5111-daf2-41e9-8b4e-bfe4866a0216,HMI_M_6_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,2,0,False,True,,,,,,,,,,,,,4,,,1
c132b962-45ee-4eaa-9c73-e9890b506b6d,HMI_M_6_cfg_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,3,0,False,True,,,,,,,,,,,,,4,,,1
b0be640b-ea40-4b9c-a3b2-17ed16bdd5d8,HMI_M_6_cfg_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,4,0,False,True,,,,,,,,,,,,,4,,,1
0e4f6783-e81c-40e9-b489-28ae9420c5a6,HMI_M_6_cfg_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,5,0,False,True,,,,,,,,,,,,,4,,,1
8c331632-c2f6-446a-9836-66633bdd3c2d,HMI_M_2_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,170,6,0,False,True,,,,,,,,,,,,,4,,,1
518688b5-cd58-4c73-891d-075726339377,HMI_M_1_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,167,6,0,False,True,,,,,,,,,,,,,4,,,1
d5212888-105e-4a6e-ad04-ff6695b63e86,HMI_M_3_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,173,6,0,False,True,,,,,,,,,,,,,4,,,1
7d868010-14f7-4661-a335-02661872b121,HMI_M_4_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,176,6,0,False,True,,,,,,,,,,,,,4,,,1
8dfb8a37-0b14-4d92-bdc6-b2be47f442ff,HMI_M_5_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,179,6,0,False,True,,,,,,,,,,,,,4,,,1
2a3fda46-5fee-4006-86b1-226e01911da1,HMI_M_6_Reset,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,182,6,0,False,True,,,,,,,,,,,,,4,,,1
b4676c6c-8a20-4089-b6bd-f345501c1365,sys_Reset_All,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,98,1,0,False,True,,,,,,,,,,,,,4,,,1
6e84997e-1045-4424-aaa1-3943d1ed7d38,sys_Any_Alarm,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,99,1,0,False,True,,,,,,,,,,,,,4,,,1
fde18ab7-0302-4338-b967-efbff5d7da85,PLC_Pump_1_Line,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,191,0,0,False,False,,,,,,,,,,,,,4,,,1
3e7bd0b9-2ae1-4e53-81ab-d9567a3b243d,PLC_Pump_1_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,192,0,0,False,False,,,,,,,,,,,,,4,,,1
ca9e0bf4-4a22-4519-b386-5202491de0ad,PLC_Pump_1_Time,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,193,0,0,False,False,,,,,,,,,,,,,4,,,1
83d3d40e-ca90-43a4-812f-1bd79903b2d7,PLC_Pump_2_Line,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,197,0,0,False,False,,,,,,,,,,,,,4,,,1
d1119fb4-57eb-444d-9cdd-637a6a02a09c,PLC_Pump_2_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,198,0,0,False,False,,,,,,,,,,,,,4,,,1
9902a04a-5e46-4fae-a351-efa6132f24f9,PLC_Pump_2_Time,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,199,0,0,False,False,,,,,,,,,,,,,4,,,1
ecee9316-1900-4add-b28d-6dbe78d436a1,PLC_Pump_3_Line,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,203,0,0,False,False,,,,,,,,,,,,,4,,,1
f5107867-3794-4bd2-be93-1200f65b489a,PLC_Pump_3_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,204,0,0,False,False,,,,,,,,,,,,,4,,,1
e2aabace-07d1-4210-97aa-6f1eb781cefa,PLC_Pump_3_Time,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,205,0,0,False,False,,,,,,,,,,,,,4,,,1
ef88ce97-df93-4c11-a28a-bad13ea71238,PLC_Pump_4_Line,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,209,0,0,False,False,,,,,,,,,,,,,4,,,1
f54eef65-e8da-45ce-b5d9-6364b535ba0f,PLC_Pump_4_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,210,0,0,False,False,,,,,,,,,,,,,4,,,1
f934c7e1-9ec7-4d4b-9d0d-3ad759bebc7d,PLC_Pump_4_Time,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,211,0,0,False,False,,,,,,,,,,,,,4,,,1
766d2249-ad84-41f9-a080-d123721a28b2,sys_cnt_Pump,Local,RW,Word,0,False,100,0,0,False,False,,,,,,,,,,,,,0,,,1
7e645097-e8de-4346-b2df-114cd119da49,sys_cnt_Line,Local,RW,Word,0,False,101,0,0,False,False,,,,,,,,,,,,,0,,,1
4e5ab41a-6770-49ab-a0e4-a145454d9d39,PLC_Line_1_D,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,215,0,0,False,False,,,,,,,,,,,,,4,,,1
31433db9-6410-4618-a497-bf6f1e4a727b,PLC_Line_1_Flow,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,216,0,0,False,False,,,,,,,,,,,,,4,,,1
1b3ed725-f1ff-4550-a76c-732913c096de,PLC_Line_1_SP_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,217,0,0,False,False,,,,,,,,,,,,,4,,,1
13a5306b-b643-46b5-ac07-97827b755306,PLC_Line_1_Ti,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,219,0,0,False,False,,,,,,,,,,,,,4,,,1
2ee497bc-815e-4bd2-8eea-da58803fce76,HMI_Line_1_D,Local,LW,Word,0,False,170,0,0,False,False,,,,,,,,,,,,,0,,,1
23cd00dd-d924-4683-8d68-de95c4f1a09d,HMI_Line_1_Flow,Local,LW,Word,0,False,172,0,0,False,False,,,,,,,,,,,,,0,,,1
f7942bc0-b00c-4997-9bdc-b0a2f04e752c,HMI_Line_1_SP_M,Local,LW,Word,0,False,174,0,0,False,False,,,,,,,,,,,,,0,,,1
264834d9-24f7-4a16-b575-8b3a589773c7,HMI_Line_1_K,Local,LW,Word,0,False,176,0,0,False,False,,,,,,,,,,,,,0,,,1
750459a1-d57f-4e87-8bb0-f36aaa52cf6b,HMI_Line_1_Ti,Local,LW,Word,0,False,178,0,0,False,False,,,,,,,,,,,,,0,,,1
4909151c-b6a6-40ec-b0d1-f9ae332201bc,status_start_up_line_1,Local,LW,Word,0,False,1,1,0,False,True,,,,,,,,,,,,,0,,,1
4092a86f-c594-4706-9e60-ac4d74c19b22,PLC_Line_1_CMD_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,5,0,False,True,,,,,,,,,,,,,4,,,1
7f72d086-572f-4d78-9b69-e2bb4acbb7da,HMI_Line_1_CMD_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,213,5,0,False,True,,,,,,,,,,,,,4,,,1
a0458cb4-9c1e-4f36-ac46-d6654b15b094,PLC_Line_1_CMD_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,7,0,False,True,,,,,,,,,,,,,4,,,1
c0099fbf-7b70-470c-9088-6d861c4d5442,HMI_Line_1_CMD_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,213,7,0,False,True,,,,,,,,,,,,,4,,,1
30f7a067-0678-4260-88ac-231687d3b267,status_start_up_line_2,Local,LW,Word,0,False,1,2,0,False,True,,,,,,,,,,,,,0,,,1
f74627eb-0fa1-48c1-9263-86723bd76b65,status_start_up_line_3,Local,LW,Word,0,False,1,3,0,False,True,,,,,,,,,,,,,0,,,1
3e9b816a-7fbf-4057-b438-c027f725fb51,status_start_up_line_4,Local,LW,Word,0,False,1,4,0,False,True,,,,,,,,,,,,,0,,,1
2068f79b-f0d7-4339-b3e1-f7795300f8b7,HMI_new_Line_1_D,Local,RW,Word,0,False,180,0,0,False,False,,,,,,,,,,,,,0,,,1
6fc79afe-a679-4e01-a711-b1023dff9ec8,HMI_new_Line_1_Flow,Local,LW,Word,0,False,182,0,0,False,False,,,,,,,,,,,,,0,,,1
b6c640b9-54a1-47b1-a55d-c2a0d80d90b3,HMI_new_Line_1_SP_M,Local,LW,Word,0,False,184,0,0,False,False,,,,,,,,,,,,,0,,,1
57064950-fcb3-417f-9131-bdf644062d83,HMI_new_Line_1_K,Local,RW,Word,0,False,186,0,0,False,False,,,,,,,,,,,,,0,,,1
2f855d99-45a5-45c0-884f-80abc326dc3f,HMI_new_Line_1_Ti,Local,RW,Word,0,False,188,0,0,False,False,,,,,,,,,,,,,0,,,1
f0556c73-d7c6-44a9-a1f8-aa68f2fc1ced,PLC_Line_1_CMD_Ready,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,10,0,False,True,,,,,,,,,,,,,4,,,1
ddb6edd9-9a24-4a83-ac78-1380d7b86b83,PLC_Line_1_CMD_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,0,0,False,True,,,,,,,,,,,,,4,,,1
5e44e8bb-f64c-42ec-973c-ec358c8f032a,PLC_Line_1_CMD_Main,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,1,0,False,True,,,,,,,,,,,,,4,,,1
c64b152e-6776-4205-972a-9017eaddc3af,PLC_Line_1_CMD_Reserv,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,2,0,False,True,,,,,,,,,,,,,4,,,1
a398c4fc-baac-481b-a752-042d413da4a6,PLC_Line_1_CMD_alm_Main,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,3,0,False,True,,,,,,,,,,,,,4,,,1
805e4992-4c3c-45d6-8bd6-fde3bc8c7ce9,PLC_Line_1_CMD_alm_Reserv,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,4,0,False,True,,,,,,,,,,,,,4,,,1
c728960b-2976-4b63-ab06-4ccf85796dcb,PLC_Line_1_CMD_Start,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,6,0,False,True,,,,,,,,,,,,,4,,,1
3ea492b5-ba4b-445f-a997-09c7db2dd79f,PLC_Line_1_CMD_Use_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,8,0,False,True,,,,,,,,,,,,,4,,,1
5f672f26-13ea-49db-8da2-3801574cc406,PLC_Line_1_CMD_Use_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,9,0,False,True,,,,,,,,,,,,,4,,,1
4c3da592-5ea1-460d-913d-c0a8f1712c95,PLC_Line_1_CMD_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,11,0,False,True,,,,,,,,,,,,,4,,,1
bd01f514-1d69-4a86-a26b-6ab59ea460f0,HMI_Line_1_CMD_Start,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,213,6,0,False,True,,,,,,,,,,,,,4,,,1
d6323b6f-72af-4598-8392-6b77e191b423,HMI_Line_1_CMD_Use_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,213,8,0,False,True,,,,,,,,,,,,,4,,,1
f59c0f54-6c89-4f94-81b2-27c34f7a9d25,HMI_Line_1_CMD_Use_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,213,9,0,False,True,,,,,,,,,,,,,4,,,1
cdc8a599-240b-4875-a202-69aa1df00c53,HMI_C,Local,RW,Word,0,False,50,0,0,False,False,,,,,,,,,,,,,0,,,1
a49a664c-1d62-4864-97b8-787fbfb6a2c0,PLC_C,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,201,0,0,False,False,,,,,,,,,,,,,4,,,1
2f12697f-f16d-4855-99fe-d0e382656b2c,PLC_Line_1_Status,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,220,0,0,False,False,,,,,,,,,,,,,4,,,1
7b4b10c8-ccca-4e3f-8372-48b662dec26c,PLC_Line_1_K,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,218,0,0,False,False,,,,,,,,,,,,,4,,,1
a28b5ee2-b92d-48c2-83c8-b5c2904899f6,PLC_Line_1_CMD_Use_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,12,0,False,True,,,,,,,,,,,,,4,,,1
14ee0d9a-54fd-4dee-9fd7-2b149924a9c7,HMI_Line_1_CMD_Use_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,213,12,0,False,True,,,,,,,,,,,,,4,,,1
30aea3a7-4509-473b-aeed-c3625671c5b8,PLC_Line_1_CMD_Save,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,13,0,False,True,,,,,,,,,,,,,4,,,1
7be30e9c-d7d7-49b8-a741-72edf6ad2111,PLC_Line_1_CMD_Alarm_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,14,0,False,True,,,,,,,,,,,,,4,,,1
d4e85290-f8de-442f-867f-96b11977abec,PLC_Line_1_CMD_Alarm_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,214,15,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_D,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,225,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_2_Flow,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,226,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_2_SP_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,227,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_2_Ti,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,229,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,5,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_2_CMD_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,223,5,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,7,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_2_CMD_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,223,7,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Ready,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,10,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,0,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Main,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,1,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Reserv,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,2,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_alm_Main,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,3,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_alm_Reserv,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,4,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Start,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,6,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Use_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,8,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Use_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,9,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,11,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_2_CMD_Start,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,223,6,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_2_CMD_Use_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,223,8,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_2_CMD_Use_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,223,9,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_Status,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,220,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_2_K,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,228,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Use_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,12,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_2_CMD_Use_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,223,12,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Save,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,13,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Alarm_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,14,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_2_CMD_Alarm_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,224,15,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_2_D,Local,LW,Word,0,False,190,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_Line_2_Flow,Local,LW,Word,0,False,192,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_Line_2_SP_M,Local,LW,Word,0,False,194,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_Line_2_K,Local,LW,Word,0,False,196,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_Line_2_Ti,Local,LW,Word,0,False,198,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_2_D,Local,RW,Word,0,False,200,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_2_Flow,Local,LW,Word,0,False,202,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_2_SP_M,Local,LW,Word,0,False,204,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_2_K,Local,RW,Word,0,False,206,0,0,False,False,,,,,,,,,,,,,0,,,1
,HMI_new_Line_2_Ti,Local,RW,Word,0,False,208,0,0,False,False,,,,,,,,,,,,,0,,,1
,PLC_Line_3_D,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,235,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_3_Flow,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,236,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_3_SP_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,237,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_3_Ti,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,239,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,5,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_3_CMD_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,233,5,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,7,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_3_CMD_Mode,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,233,7,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Ready,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,10,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,0,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Main,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,1,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Reserv,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,2,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_alm_Main,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,3,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_alm_Reserv,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,4,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Start,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,6,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Use_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,8,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Use_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,9,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,11,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_3_CMD_Start,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,233,6,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_3_CMD_Use_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,233,8,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_3_CMD_Use_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,233,9,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_Status,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,230,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_3_K,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,238,0,0,False,False,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Use_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,12,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_3_CMD_Use_KC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,233,12,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Save,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,13,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Alarm_RT,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,14,0,False,True,,,,,,,,,,,,,4,,,1
,PLC_Line_3_CMD_Alarm_RM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,234,15,0,False,True,,,,,,,,,,,,,4,,,1
,HMI_Line_3_D,Local,LW,Word,0,False,210,0,0,False,False,,,,,,,,,,,,,0,,,1
